text,label,logits
teacher:What do you see;student:Yes,5,"[-1.586342810033745, -1.6958829545335194, -1.6243117155220739, -1.216324180943072, -1.34184599093538, 8.200317224314658]"
teacher:Looking at what I did what do you see,5,"[-2.3325244219781087, -2.9757257212560333, -1.203163110297541, -2.595952879690915, -2.529788676685593, 8.627975992474806]"
teacher:Lets see if were going from one third to what was that other one,5,"[-1.536093853540785, -2.885963997106256, -1.7330016439982263, -2.026676022979667, -1.8601516279167456, 8.584287631350605]"
teacher:How can I turn a number one into a number four,5,"[-1.8793650105937438, -2.2720676943176166, -1.7595447720591642, -2.6481546760455754, -2.0757583712577343, 8.854098072438227]"
teacher:One times four what can I do the bottom to get 12,5,"[-1.0254516041287811, -1.7813527486555156, -2.021029553801486, -1.5943718400504627, -2.8255930358080414, 9.180914865001292]"
teacher:What can I multiply one by to get five,5,"[-2.93649123068184, -2.5755423519570284, -1.692031092960752, -1.935833190377094, -2.3385967773186485, 8.145146808633854]"
teacher:I should see more hands what can I multiply one by to get five Austin;student:By five,5,"[-1.8308914635627431, -1.7833160251686873, -1.6708061544646386, -2.288124593758137, -1.447298220643505, 8.233302548640081]"
teacher:Times five what can I multiply two by to get 10;student:Times five,5,"[-2.6315982454451823, -1.1939889822808165, -2.2535336968099156, -2.2284446252742085, -2.6969527966238296, 9.90116090200914]"
teacher:Lets say I want to find fractions equivalent to one half and I want it to have a denominator of 20 what would my numerator be,5,"[-1.1713745448005095, -2.8273763920132637, -1.6537729247049462, -1.2908061214672173, -2.986695003214326, 8.03319003981264]"
teacher:Let me first ask myself a question what am I doing to two to get 20,5,"[-2.634765994447304, -2.6706494313610807, -1.782515917861875, -1.8179798167447647, -2.1863603848174664, 9.995639297992334]"
teacher:But I get to eat how many,5,"[-1.9156667775098413, -1.7525270682876504, -2.9228521798770144, -1.7734305325903197, -2.3041306108501924, 9.043274042047477]"
teacher:What could it be Willow;student:Yes,5,"[-2.857322960687778, -1.0612493803654388, -2.4942762487916204, -1.4588183400074006, -2.460101111191054, 9.966264212385287]"
teacher:That one works as long as my numerator is what,5,"[-2.4327122168849544, -1.0490855372422307, -1.9095415938247307, -1.7387254509708883, -1.996661637738603, 9.593011353960794]"
teacher:Whats the fraction you wrote Austin,5,"[-2.957289819697504, -1.3359870216443046, -2.7569805775511407, -1.282035034995064, -1.4137304073071493, 8.64095657064583]"
teacher:25 is greater or 55 is greater,5,"[-2.758428138673887, -1.5797978684915244, -2.707990738774314, -1.4096215155270475, -1.9872784302154323, 9.582667882499784]"
teacher:55 so how would we read this number seven;student:55,5,"[-2.623104418552412, -2.882025662875761, -1.6609423437640978, -1.8751277373218218, -1.2579246434113072, 9.312258175064361]"
teacher:How would we read Xavier,5,"[-2.844890427517867, -2.0941987762441556, -2.38181556308667, -2.562284671816858, -1.3859262928787386, 8.041755726091589]"
teacher:How many pieces do I get here,5,"[-1.2634817832120886, -1.3822146373597128, -1.7059794940713586, -1.7309301722617632, -1.6373285220316578, 8.842031907589865]"
teacher:How many pieces do I get here;student:Five,5,"[-1.7061447433003174, -2.492099195430339, -1.8018836208566709, -1.0105839895352515, -1.2884051989384662, 8.722839182852203]"
teacher:Where do I get more pieces,5,"[-2.7622378669046954, -2.9976506134518486, -1.8202825688135689, -1.881633512216677, -2.019940624917577, 8.161042835599941]"
teacher:So what could I do;student:No,5,"[-1.4430102609827493, -1.4297891407185184, -1.2335720807270705, -1.040321516665516, -1.405823297392005, 8.46560347242325]"
teacher:What would you change about it;student:Yes,5,"[-2.815808875716354, -1.333699778294736, -1.049724625250652, -1.892291576509706, -2.2951143073055986, 9.137975654195271]"
teacher:To a what,5,"[-1.7223074126599542, -1.8069495994867504, -2.228499388368903, -1.5518514595344517, -1.7775353893368941, 8.833278094219132]"
teacher:Multiplying by three so if I want to make a nine 33 is going to give me nine whatever I do to the bottom;student:Multiply by three,5,"[-1.0997332640924962, -1.2876520542655654, -1.3006470668462944, -2.0647897422990296, -1.3282100962184002, 8.540116472205058]"
teacher:Whats 13;student:I do to the top,5,"[-2.454864355115581, -2.7476794520820214, -2.3030289942561186, -2.343782484195052, -1.7647350571918823, 9.312892523568763]"
teacher:Now were comparing 39 and 49 which ones bigger;student:Three,5,"[-2.007536060687565, -2.7240323788453193, -2.1044074492505764, -1.2768930228966415, -1.1818498086028997, 9.693652489011804]"
teacher:Renata which ones bigger,5,"[-2.6882869889625334, -1.5712726365077212, -2.4070416813198645, -2.928739108729151, -2.5523002780347355, 9.667243740606914]"
teacher:How did I go from one to four,5,"[-2.3426905676631833, -2.356100851997773, -1.6264184882826465, -1.5175214766010845, -1.827033150402911, 8.237088777406463]"
teacher:Whatever I do to the top,5,"[-1.6282911360074428, -2.910843593654578, -2.0793777221921284, -1.3973989231156843, -1.7673787188230263, 9.081167893264814]"
teacher:34 is;student:I do to the bottom,5,"[-1.3380891231900578, -2.4458329953518776, -1.3600389788447789, -2.542399011003969, -1.8322604412557608, 9.371969948328776]"
teacher:Let me ask you is 49 bigger than 412,5,"[-1.644986626211815, -1.6152538599728536, -2.283298036616589, -1.3745884236490082, -2.602089412696829, 9.976237820703254]"
teacher:How do you know;student:Yes,5,"[-1.0629142771607232, -2.788228345951942, -2.9819979729115227, -2.4854642172878525, -1.4594003701367628, 8.222621217357405]"
teacher:Which ones bigger,5,"[-2.747059343565141, -2.8874946602516056, -1.7471595815171934, -2.047543172063019, -1.5055477733986797, 8.188564138708127]"
teacher:Five because 1x5 is;student:Five,5,"[-1.235411846021839, -2.661808940383628, -1.001284607230772, -2.4136979129424754, -2.6431708419751914, 8.784507477276243]"
teacher:We ask again whats my new numerator;student:Five,5,"[-1.2575893806072649, -1.6532794447158294, -1.0366454347405143, -2.1358059744400686, -1.6812766875733756, 8.815530678818446]"
teacher:Whats my new numerator;student:I do to the top,5,"[-1.8757090912137753, -2.233466140647845, -1.166155339735207, -1.8680951645544033, -1.4927622259778988, 9.96494767585384]"
teacher:25 is;student:25 is greater than,5,"[-2.174315164618112, -2.155475365283335, -1.7447005776572688, -1.005850263888489, -1.3404159498719797, 8.684560038794112]"
teacher:Yes if we started over here what would it say;student:Yes,5,"[-1.2398879513034773, -2.4281594829100497, -2.0853041669357637, -1.09715773314408, -1.5176037519215089, 8.445066746315117]"
teacher:Do we have a common denominator;student:No,5,"[-2.571866692023771, -2.0262341750406754, -2.9700431366936275, -1.8565263610820744, -2.3584511461040187, 8.909901016257725]"
teacher:How are we going to do this,5,"[-1.9285615694037206, -2.942496214338909, -1.9004609647391306, -2.8313903198658883, -2.819596373442782, 8.043883277415633]"
teacher:What strategies did we talk about yesterday,5,"[-2.8735259251149765, -2.618997682757353, -2.8974264744739324, -2.8498554884648764, -1.819572143147838, 8.975845962668384]"
teacher:Yes so in that faction over there the pieces are pretty small but Im getting 10 over how can I be sure;student:The bigger the denominator the smaller the piece,5,"[-1.4178520294877255, -2.755086000050298, -2.763805742272755, -1.4394482261173716, -2.59123625336907, 8.335300963503524]"
teacher:Give me more,5,"[-1.1714871124450625, -2.1618137364174865, -1.2697469141325586, -1.4315336825226008, -2.1491078784421935, 9.560704879489718]"
teacher:What can I do to one to get two,5,"[-1.7558251489598433, -2.2314549667242947, -2.399736159507712, -2.584416916266748, -1.9166017025647297, 9.1086687646592]"
teacher:What do I want to make,5,"[-1.689908989573077, -2.5968246216230435, -2.2422173713160882, -1.3365631452988787, -2.36528483703518, 9.53756796405541]"
teacher:What do we want to change,5,"[-1.2666362347923315, -1.5750541027520921, -1.1268843082246278, -1.4742873081957801, -2.3817325296148857, 9.488682845686581]"
teacher:What do we want to make in common,5,"[-2.53735239076673, -1.3691606990960221, -1.5531377976613598, -1.0950112649842287, -1.9552668187195865, 8.018180157594921]"
teacher:What do you want to try,5,"[-1.868377033290621, -2.9479188141354102, -2.662877382549094, -1.9731908708146655, -1.7787815815476442, 9.150953696934996]"
teacher:Were going to change the denominator and we want to have a denominator of,5,"[-2.710428593001891, -1.1729173379831792, -2.0281539002662137, -1.9322980533723972, -1.2181154227265025, 8.083137609759415]"
teacher:I want to make my denominator what,5,"[-1.3053219967741068, -1.0251676838393702, -1.0644672607108514, -2.7266432420675732, -2.759444800771253, 9.621415586164417]"
teacher:If Im starting with five what do I have to do to five to get 25,5,"[-2.128217919986516, -2.2695925083264314, -2.4250430456922833, -1.6441658195498503, -1.0277145504655683, 8.108871375715399]"
teacher:Whatever I do to the bottom;student:By five,5,"[-1.8979497441545186, -1.7956953141022538, -2.6932935444966892, -2.160519867068774, -2.6496621748652958, 8.639993544132045]"
teacher:Which one should I be multiplying to is it that first one or the second one,5,"[-2.0006025900302027, -2.473314071724923, -1.9507466901746655, -2.471996312128486, -1.6593868134262213, 8.572930418345932]"
teacher:What can I do to the number three to turn it into six,5,"[-2.5104451542919666, -2.672028274377452, -1.7852165761707188, -1.7425979026751557, -2.905080648528454, 8.999430990057087]"
teacher:What can I do to this three to turn it into a six;student:Yes,5,"[-1.3570604899554943, -1.711101185119293, -1.3415444582046525, -2.631794562285731, -1.137127469532316, 8.63705013670329]"
teacher:Nine slices three people how many pieces,5,"[-1.2574148202251987, -1.3259784300581523, -2.9509690666336437, -1.6336886184229884, -1.1382072732191606, 8.966662185874291]"
teacher:Let me ask you a question Ruby how many slices are in this pizza,5,"[-1.6482459555920428, -2.5237102021872326, -2.5224151173752976, -2.837396898583542, -2.4277163893440963, 9.890655681125303]"
teacher:Four so what would my denominator be;student:Four,5,"[-1.683810185709466, -1.1725383059304166, -1.1373423923448909, -1.0893469153173203, -1.1291880701123096, 9.995695750333272]"
teacher:What would my numerator be for each of this pieces,5,"[-1.7803002821842484, -2.6199381631900236, -1.5902490792629103, -2.8519201973165247, -1.12921762414848, 8.425206861230373]"
teacher:What if I didnt eat them,5,"[-1.1625576929681043, -1.0048520980986948, -2.389519948943377, -1.8029501625983155, -2.834083349665523, 8.255319682169498]"
teacher:How much of the pizza did I eat,5,"[-1.6098529016917082, -2.3696807428566764, -1.686724117810739, -2.8303626666745583, -2.5587934457150006, 8.93037679426164]"
teacher:How much would I eat,5,"[-1.0367871442892822, -1.4965320106843856, -1.5782649715388049, -2.1763567657515113, -2.601230133848195, 8.876530981073039]"
teacher:What if I only ate this much pizza,5,"[-2.357270272464697, -1.5153154479231616, -2.173497269468503, -1.897930366899602, -1.1774331572660195, 8.920459348959204]"
teacher:What is equivalent mean,5,"[-1.2272153008582192, -2.749099506655653, -1.4214671287547367, -1.307119310379098, -2.6852346477133224, 8.914066280765578]"
teacher:How many slices in this light blue,5,"[-2.258961739897391, -2.090482752160484, -1.0543604365076353, -2.236946702526094, -2.1222996627333406, 9.915145778334258]"
teacher:That means that each one of these pieces is worth how much,5,"[-1.5782108949056917, -1.6783103082230355, -2.363806668667097, -1.8962437339536373, -1.2807598899318864, 8.644499164478953]"
teacher:If I want to eat half of my blue pizza how many slices am I going to eat,5,"[-1.1776711675952227, -1.792101169922728, -2.1681613226787215, -2.707065275251427, -1.4658752351740023, 8.49339487669831]"
teacher:How many slices do we need to eat in order to eat half of that pizza,5,"[-2.110188089226714, -2.165089253407541, -1.297397077148738, -1.4682754765401276, -2.152539880413677, 8.233137700886767]"
teacher:What do you think;student:Yes,5,"[-2.3084688077482407, -1.6780062563495663, -2.6778842456535745, -2.409615225816734, -2.625047031461106, 8.400412749238884]"
teacher:How many did I eat,5,"[-1.2518325238535117, -1.207901586478856, -2.726681891236182, -1.014288969484361, -1.8070213662077015, 8.607868053290048]"
teacher:Three out of;student:Three,5,"[-1.8943347532223196, -1.0366495078006226, -2.887591776140034, -1.686792391085213, -2.7035486570741822, 9.53164232305741]"
teacher:Three how many did we eat;student:Three,5,"[-2.0352357258676355, -1.319736006554425, -1.33318153411099, -1.1616626106876426, -2.859594644800901, 8.609218826501893]"
teacher:How many slices are in this pizza;student:Because you ate two out of three slices,5,"[-1.1828866638535769, -1.222599066736781, -1.4471912208157918, -2.2472767110306417, -1.6598055180744575, 8.773650679666398]"
teacher:Sarah you think you might know,5,"[-1.803359238654312, -1.3717114893679423, -1.4761249289931417, -2.773833212481701, -2.8151352876432085, 9.80474065505316]"
teacher:Thats what I eat how much pizza did I eat or what fraction of the pizza did I eat;student:A lot,5,"[-1.2943023712810136, -1.459374822194135, -1.1175507284353663, -2.1566823846490744, -1.3614211561162248, 9.91541142623319]"
teacher:What is each of the boxes,5,"[-2.3568081274768797, -2.2665050325955582, -2.068066245361215, -2.9752647629450757, -1.7766467401643269, 8.528620082579598]"
teacher:How can I make equal groups so,5,"[-1.3470691143738884, -1.4016096234067192, -1.925578675892066, -1.1733271178127955, -1.3253538320645908, 8.978900361405858]"
teacher:Whats 13 of 18,5,"[-1.2123677769294225, -2.2926811624448677, -1.5461625898235907, -1.8665643800872225, -1.8328520191684865, 9.922251754013105]"
teacher:What can you tell me about the pink circle Luke what do you know about the pink circle,5,"[-1.502743746183859, -2.5559355417465985, -1.3263099234651041, -1.7169811119803657, -1.6687865416553385, 8.116322601732756]"
teacher:How many slices is this pizza cut into,5,"[-1.168016243931227, -2.1193048295345402, -2.9548854348467417, -1.4068664081378217, -1.783198801049702, 9.724772496193257]"
teacher:What would my numerator be for just this piece,5,"[-1.9706259429172654, -2.62726703575841, -1.415387365810812, -2.848147687147163, -2.746796385799767, 8.089703347838055]"
teacher:What would my numerator be for just this piece;student:One,5,"[-2.473612173817985, -2.434479560225199, -1.1072894590140703, -2.315948271772352, -2.2631796770465984, 8.619683118749919]"
teacher:Six is equal to;student:Six,5,"[-2.37096794714226, -1.3132320267574122, -1.2070782257320607, -2.471232099794755, -1.8843990888379083, 8.790579878292435]"
teacher:One if I put them together what do I have;student:One,5,"[-2.4400550471632867, -2.2348255721047767, -2.9990877091249737, -2.5761558995344034, -1.3913391727840154, 8.204052892519496]"
teacher:This is the same as two out of two which equals,5,"[-2.787552820886506, -2.830727556883141, -1.1166276869667513, -2.6272759832688006, -1.6787325093743133, 9.83832729637852]"
teacher:If we eat the whole pizza how many slices did we eat,5,"[-2.114064394636258, -1.6943252726515043, -1.4645943037185016, -1.6484207387024103, -2.206802301250832, 9.73595792649366]"
teacher:If we eat the whole pizza how many slices did we eat;student:Two,5,"[-1.9449972482828222, -2.2190896547586463, -2.17031929765273, -2.4540424445232802, -2.5338180492083793, 9.341401196114939]"
teacher:Let me ask you again this pizza right here if we eat the whole thing how many slices did we eat;student:The whole thing,5,"[-1.5543852290935398, -2.552974688985774, -2.4184574417969835, -2.878899945086019, -1.0307375981956148, 8.22146454270917]"
teacher:How many pieces is that cut into,5,"[-2.5560405259714445, -2.301207216871887, -1.1517135993118155, -2.328715937481575, -2.494229794410207, 8.750310584196932]"
teacher:Three so whats my denominator going to be;student:Three,5,"[-1.21562702581627, -1.98816472529507, -2.369529637233387, -2.970152976583276, -2.9304282338164276, 8.015496636356929]"
teacher:What would my numerator be for each of those pieces,5,"[-1.2411071331053363, -1.6983415359489393, -2.9434696072437925, -1.8451185172740519, -2.5348589742432193, 9.041559444582603]"
teacher:Two out of two which equals;student:Four,5,"[-2.326501032685374, -2.1457010384589186, -2.5407899940442222, -1.5683777847188476, -1.4395631794297314, 9.15542721451428]"
teacher:I want you to talk with your table and see if you guys can work through this what order would you put these,5,"[-2.5753344479564886, -2.8419020711344567, -1.6226763693936277, -2.368677003342153, -2.759751761123546, 8.435827296512198]"
teacher:What other fraction circles do you think we could find in a clipaway,5,"[-1.5028591704179055, -2.7733691046678945, -1.9153745028148625, -2.6684240485359183, -2.7594009223988367, 8.428504330250028]"
teacher:How many slices of that dark blue pizza would make an equivalent to one half,5,"[-1.9122508198927683, -2.958554573254463, -2.4830824297879, -1.2777644931514378, -1.7841101387478853, 9.385003984458695]"
teacher:What did we just make here,5,"[-1.0239834389023312, -1.6988846943969804, -1.3191376704009645, -1.5652543202719886, -1.2199927703552267, 8.800225050106949]"
teacher:What did we make;student:Four twelfths,5,"[-1.674807757101671, -2.768330492058338, -2.5431435210195996, -2.0862193505828452, -2.4708780852753094, 8.983586414728494]"
teacher:How many pieces do we have,5,"[-1.2893738735070148, -1.8273019103562673, -1.13916918185146, -1.5627417361421665, -2.3419657874433817, 8.907927239631324]"
teacher:Four out of;student:Four,5,"[-1.486405623955526, -1.1343498586968679, -2.4995103245976553, -2.5457161724077544, -2.938840910756346, 9.11499175746583]"
teacher:How many slices are in a purple,5,"[-1.8146458356017912, -1.1910914940668489, -1.992299252612112, -2.5274958851026863, -1.270677101397297, 9.346309287378267]"
teacher:How many slices do we need to make a fraction equivalent to one third,5,"[-1.5807980842047953, -2.4638435488321715, -2.1682333578543584, -1.9835079306962575, -2.6253915286043896, 9.203154219113074]"
teacher:Luke what do you think,5,"[-1.849230848822804, -1.6492075656717293, -2.0819887904609637, -2.7832611254792483, -2.3589456476308457, 8.91110558669997]"
teacher:Alright how many pieces in the dark blue,5,"[-2.034293295816413, -1.005538877214289, -2.548543750609577, -1.2240774546773636, -1.672487043723931, 8.836666581747792]"
teacher:How many pieces Andrew,5,"[-2.8380982717193666, -1.4700000981781354, -1.6144209054270084, -2.9667282045088776, -2.9257612280635814, 8.176650611202945]"
teacher:Now looking for connections just like we had connections between our one half equivalent fractions what do we have going on here;student:Yes,5,"[-1.1282512340768343, -1.452388157945184, -1.2357527832193234, -2.0609834517093075, -2.230171441496857, 9.20794957303504]"
teacher:If I were to divide six by three if I have two three four five six if I have six and Im going to divide it into three pieces how many in each one,5,"[-1.7684171174013097, -2.819658296110707, -1.8689051789936215, -2.569986597631739, -1.2477753312420197, 8.939042967926804]"
teacher:What is 12 divided by three give me,5,"[-2.9755424951007186, -1.4014374053883427, -2.5602329327283444, -2.8662463950619066, -1.6553134422985063, 9.074669744644936]"
teacher:What is it,5,"[-2.3170545464120202, -1.8817374342933446, -1.5129234010298562, -2.62734858709076, -2.0762373752579864, 9.096195173307565]"
teacher:What if the pizza comes and its in 12 slices Piper,5,"[-2.167424321403499, -1.800543200614306, -1.2511643461124553, -1.9502937868785586, -2.2464488533861164, 8.460884805476876]"
teacher:If I have nine slices Ezra keeps going back to this nine if I have nine slices in my pizza how many pieces will each person get;student:Nine is the closest to ten that really confuses me,5,"[-1.0113880077026463, -1.0201046667031817, -1.260118931325346, -1.6171627681639262, -2.547431169419876, 8.492742439642194]"
teacher:What is this fraction;student:Yes,5,"[-1.7038758903194697, -1.499692955068998, -2.6610554503364514, -1.102818345722066, -1.9269069409805668, 8.56268495245578]"
teacher:How many of these green pieces do we need to combine to make one third,5,"[-2.489004164078134, -1.3660681489613369, -2.0662133844888024, -1.455486644752599, -2.269472614466328, 9.602520587453634]"
teacher:How many pieces Sarah do you think I need to make one third,5,"[-1.8650650857824569, -1.8741123349031188, -1.4759816538642796, -2.9612418126251474, -2.630982294054972, 8.398523375574912]"
teacher:Each piece in here is worth what,5,"[-2.605393434983645, -1.410123879064563, -2.892680957781292, -2.4317451571310844, -2.2035321751440287, 9.04055979619987]"
teacher:Four eighths equals,5,"[-2.5880081659699874, -1.522266305016029, -1.068691314260699, -1.037465854677851, -1.3846739535656485, 8.371989148918324]"
teacher:How many slices in purple,5,"[-2.0258255690068268, -1.3150425582551821, -1.8711456676460192, -1.288360941777285, -2.845491748663885, 9.539412205601073]"
teacher:Each one of these pieces is worth how much;student:Yes,5,"[-2.898281645357617, -2.158900520686788, -2.3383396154751366, -2.5526935504338493, -1.819878779080498, 8.730293543133739]"
teacher:How many slices would make it equivalent to one half,5,"[-1.409938924307533, -1.0035225121553708, -1.4499383554808418, -2.8140713170440623, -2.1644415218103976, 9.700515016488579]"
teacher:How many slices of this pizza should I eat,5,"[-1.7468349600570114, -1.4347313752990147, -2.069261845874837, -2.5950678685921083, -2.6412018206671, 8.871530128591875]"
teacher:Luke how many pieces of pizza should they eat,5,"[-1.1229429232575516, -1.5964863849899633, -2.3763022072530653, -2.532810961078829, -2.177718980262595, 9.703743187003713]"
teacher:Luke what kind of connections do you see;student:Yes,5,"[-1.3636748792333908, -1.0289133746993189, -1.1662678721654927, -1.00312561523336, -2.4967238305307005, 8.780528015906233]"
teacher:Each one of these pieces is what fraction,5,"[-2.0382529824607443, -1.4744503200469499, -2.185235288124646, -1.1345872926892426, -2.298791094019824, 9.555185883576753]"
teacher:If we ate half of it how many slices would we eat,5,"[-2.6190281496002914, -1.1049220127576387, -2.0876397328868466, -1.3841143610323714, -2.2864023103899322, 9.782228506061871]"
teacher:Okay what color is up;student:Blue,5,"[-2.897356493285268, -1.5202376580096328, -1.9468669562662622, -1.7186925623984486, -2.446385935187999, 9.613143073692756]"
teacher:How many pieces do I have in here,5,"[-1.069632704849933, -2.8477172384381015, -2.087007144992849, -2.858524243674254, -1.0863206131060896, 8.133750049540733]"
teacher:Each light blue piece is worth,5,"[-1.8534304406759026, -1.9809268919296454, -2.9373765761440005, -2.1320131886458134, -2.5840700760293354, 9.311677540263501]"
teacher:Whats the value of one of these pieces,5,"[-1.0884011708154657, -2.5771395505519754, -1.2893332322125042, -1.1154298172486836, -1.9457940372888138, 9.775148397876505]"
teacher:One what,5,"[-1.647503453484505, -1.890864735692035, -1.8200779905621867, -1.782073938447826, -1.541490037963004, 9.816577774642221]"
teacher:Okay Michael how many of these light blue pieces do you think we need to be equivalent to this one third piece,5,"[-2.483710247613123, -2.682448821436029, -2.4210679510981032, -1.2235194862354757, -1.1066818508777136, 9.489740218977698]"
teacher:How many pieces in a light green,5,"[-2.6240756686117863, -1.4210371669172708, -1.4611735819163936, -1.8819832663435425, -2.7148572492693135, 9.484936430602604]"
teacher:What if there were 100 pieces and our pizza,5,"[-2.7168007188955636, -2.1334086307474016, -1.175301978883397, -1.7363298871260735, -1.836865450610454, 8.991781957269428]"
teacher:Whats the whole,5,"[-2.777819554339213, -2.8170644952856767, -1.7136383610222619, -1.2772270017189395, -2.5872001092013273, 9.734305946176724]"
teacher:fractions in,5,"[-1.5414690852925679, -2.8188121985715897, -2.910324913804201, -2.4836840804457, -1.6504798665195497, 8.753888732592712]"
teacher:PH whats our smallest fraction,5,"[-1.8653240576644705, -2.9833166075679616, -2.935765405344276, -1.0702535183216944, -2.1814904687216803, 8.139015235938988]"
teacher:I just made my pieces;student:No,5,"[-2.884173530476179, -2.6853781965897934, -1.4978437850902042, -2.4803241233698503, -2.2455174173240104, 9.184948528425473]"
teacher:Which reminds me the bigger the denominator;student:Smaller,5,"[-2.0168986257683157, -2.8261539974823, -1.3379019249535964, -2.186881363447969, -2.7878172604630214, 9.68286435229424]"
teacher:Who has another the equivalent fraction,5,"[-2.059207354376486, -2.965468705384973, -1.0926299164574735, -1.0346377316885584, -1.4796352960063863, 8.363935698398999]"
teacher:Who has another equivalent fraction,5,"[-2.4428010901373858, -1.534936247661892, -1.4668168120396896, -2.0015193799465476, -1.9799838666813356, 9.485239208198411]"
teacher:What am I going to multiply one by to get two,5,"[-1.955576533192632, -2.851479012460913, -2.118433000086955, -1.8755398224184185, -1.1671599611071182, 8.06139835761441]"
teacher:Whatever I do to the bottom;student:Two,5,"[-1.3186484012245678, -2.941377282592721, -1.2818508792677945, -1.6927863800559932, -2.061594678509243, 8.119019862708104]"
teacher:What am I going to multiply my numerator by to get four,5,"[-1.3457477881429796, -1.8835930468845992, -1.1578364871908458, -1.1317302875996038, -2.4644595243073524, 8.730604506544232]"
teacher:Whatever I do to the bottom;student:Four,5,"[-1.360094633812289, -2.8085429507416375, -2.3581335494403115, -1.307396288675793, -2.7449865923444703, 9.873760563893079]"
teacher:4 x 4 is;student:I do to the top,5,"[-2.6517674578108164, -2.753051350435727, -1.055798329748778, -1.5775582433645663, -2.2293575608851954, 9.532517419458966]"
teacher:Give me an equivalent fraction for 13,5,"[-1.8348090425072463, -2.3773666463047123, -1.8856911076176548, -1.944422561049496, -1.7750760016034566, 8.15028548754958]"
teacher:What if I multiply my numerator and my denominator by 26,5,"[-2.580088308965843, -2.465127526427895, -1.6989514186852628, -2.567599393124329, -1.1152035928242903, 9.87835218821079]"
teacher:1 x 2 gives me,5,"[-1.438528183482837, -2.306663073170478, -2.800774312081394, -2.749008845581958, -1.8911925634240274, 8.39797493157837]"
teacher:Whats another one,5,"[-1.3880771891089896, -2.2939116565103594, -1.1437092717206077, -2.56896550567408, -2.0537808565152114, 9.431600945867503]"
teacher:What do we multiply by;student:Another one that I have is 128 at the top and 384,5,"[-2.1006201634111354, -2.6817022477549743, -2.337945138772707, -1.5149985587925767, -1.0814565917242167, 8.541957396177315]"
teacher:Kai do you have another one,5,"[-1.6433997808502934, -2.2525998078451117, -1.0966670006490802, -2.9923884979228337, -1.4208018809600886, 8.106957957495458]"
teacher:1 x 2 is 2 and 4 x 2 is;student:Because whatever you do to the top you do to the bottom,5,"[-2.4081865690269115, -1.0585747075491758, -1.2335078269377742, -1.319572853373735, -2.069193044356923, 8.296430552968552]"
teacher:EH what do you think;student:Even if I was Im trying to figure out what the higher number is,5,"[-1.6357339081184024, -1.4230731152813096, -2.274512741525921, -1.6551752918021763, -2.4462903571661077, 9.991034561968256]"
teacher:Youre multiplying the numerator 1 x 2;student:To get the numerator,5,"[-2.6704654944133877, -1.6930727805648587, -1.4242687765669606, -2.138711125144256, -1.7328674435999905, 9.841685716760512]"
teacher:Help us make an equivalent fraction for 14,5,"[-1.3917693026275026, -2.8760065417927723, -2.0897081002984725, -2.6601434255425107, -1.164189115424924, 8.12026047785298]"
teacher:What am I talking about;student:Yes,5,"[-1.465501613497987, -2.4805184118024437, -2.0919062114302767, -2.3292483334822727, -2.3816756492970814, 8.891021086605017]"
teacher:Whats a fraction,5,"[-2.1310613864339913, -1.7150514917360624, -1.121501693288941, -1.6740050140091345, -2.974026550793548, 9.281698722261082]"
teacher:Martine whats a fraction,5,"[-2.820518885290535, -1.8949698831391448, -1.5143851333938236, -1.3041546711940113, -1.0183451248258073, 8.979926703841663]"
teacher:Ali whats a fraction;student:I forgot,5,"[-2.3997328605509844, -2.690785703497618, -2.1171758764999105, -2.609524875019119, -1.6320239396780234, 9.817492205078878]"
teacher:Whats this fancy name for the top part of our fraction,5,"[-2.5743300959773046, -2.1948169681225993, -2.33265130639479, -1.1161127355335434, -1.7058592831915613, 9.582235195472922]"
teacher:The bottom part,5,"[-1.6107885147304728, -1.1362705333853615, -2.2306530734781234, -1.5997253387192203, -1.3949496632313154, 9.931372686351281]"
teacher:What does a numerator tell you,5,"[-1.2929166718325669, -2.25638579034473, -2.298370777564065, -1.4795428917235138, -2.6277451996532717, 8.499063728203849]"
teacher:What is our denominator,5,"[-1.814830438509356, -1.5997944645224467, -2.4119891871782215, -2.157373918636103, -1.3234233507917033, 8.816219957684082]"
teacher:Okay if this is my pizza and that is what I eat what will my fraction be,5,"[-1.0923711910709855, -1.3141390706751186, -1.9071556826088987, -1.1235689229072008, -2.9827842979878154, 9.578537854121356]"
teacher:Kyle what is my fraction going to be,5,"[-2.852770512054623, -1.985068736158689, -2.8638656898052552, -2.5136550831941316, -1.3714553513240442, 8.356999621601567]"
teacher:What does it mean if its equivalent,5,"[-1.3188533924203993, -2.092293201890814, -1.1865124982329143, -1.6765530841318286, -1.0598831238444784, 9.34737659474702]"
teacher:Sonia what does it mean,5,"[-1.471099198485017, -1.0887145378057117, -2.403153278677046, -1.7726664623063324, -2.859763643037713, 8.68027747974909]"
teacher:If we take our fraction 14 and I say give me a fraction thats equivalent to 14 can you come up with one,5,"[-1.8230124269477272, -1.6484256289172514, -1.0637299473639896, -1.4753643809288404, -1.8413555324208264, 8.661045793455434]"
teacher:Whatever you do to the top,5,"[-1.3019918544646079, -2.9035436384092925, -2.658153553986671, -1.5502544406372762, -1.696388499842246, 9.0230206819094]"
teacher:Somebody walk me through it;student:You do to the bottom,5,"[-2.716363645719854, -1.7606075769190541, -2.467373528457254, -2.005479775795851, -2.501890237273135, 9.60705024514804]"
