text,label,logits
This is a great course,3,"[-2.0644955483030962, -1.6438760024413912, -1.7712840798998888, 9.402978472925914, -1.851256755070546]"
"excellent course would love to see more on early crocodilians and turtles, I know turtles have a debated history but would be awesome to look at possible origins.",3,"[-2.9954326476616413, -2.9910344148234835, -2.453081637509196, 8.458230060128415, -2.66235177064165]"
"I enjoyed the instructor teaching but the video and interviews, but not those with Guido van Rossum, were not very interesting and had nothing to do with Python.",3,"[-2.9826021019986486, -1.0427295818111477, -2.1492676269420294, 8.933561917615098, -1.6793475407724838]"
Comes in very handy when you want to improve you English fast.,3,"[-1.0664452814846108, -1.6078121211347, -2.6829706591533014, 8.709788946522178, -2.296302809573766]"
cool,3,"[-2.121423683488776, -2.8526848915830296, -1.4128137607812759, 8.747530101850717, -2.413172301560987]"
The crash course was easy to understand. The classes used good examples to give you visual details about the subject and the instructors were clear and precise.,3,"[-1.7862379418304124, -1.9055245988543983, -1.705952251438873, 9.318973792810217, -2.657738886834168]"
helpful,3,"[-1.8383533851465634, -2.0296291109711957, -2.163109004751533, 9.383060676560993, -2.1237017811445043]"
"A good continuation of Think Again I. However, final quiz had lots of bugs in it.",3,"[-2.7355720131498167, -2.660014867794798, -1.9747875039618898, 9.962182480501122, -2.025861384097585]"
"This wasn't as easy to understand as the HTML and CSS classes. I think it's because it wasn't as clear to me what JavaScript was and how it affected the computer. It sort of felt like jumping into something I couldn't wrap my brain around. That said, I still learned a lot and enjoyed the videos.",3,"[-1.0785654021246072, -2.5913980905334904, -2.2915268099818675, 9.125387840497554, -1.3739726803152652]"
relatively easy,3,"[-1.7407912684969116, -2.711118636356077, -1.1776764390071484, 9.25247219828797, -2.6346915799600725]"
Very Simple... Very Interesting... Clear and simple examples...Very good for refreshing with very basics.,3,"[-2.3445293202081903, -1.4286923688022344, -1.5300461289007259, 9.85234515063068, -2.793152153712154]"
"I found the information useful, good introductory course. However, not as challenging as I had hoped.",3,"[-2.3803213901249496, -1.6935448284962344, -1.6564682162222701, 9.391380078148547, -1.724659401502426]"
Very clear explanations and right to the point.,3,"[-1.211368963611226, -1.9275995544982623, -1.6609702196658507, 8.436085201556121, -1.3330236838075156]"
It was a great experience. This course help me understand the components of financial statements,3,"[-1.9699994956744455, -2.3526820605239522, -2.4175527798838248, 8.345403232986381, -2.0728203241923078]"
One of the better programming classes. Definitely recommended.,3,"[-2.539290691160611, -1.3371910968353804, -1.5210467514140995, 9.362444529615582, -2.2371996305344046]"
"IT is a brief course regarding Robotics, but adequate. It leave lots of room to understand. But provide enough to dig deeper into the Areal robotics. I am able to grasp the course work and work along with the pace set by instructor. All in all it was a good 5 weeks worth of lecture and hands on to simulations.",3,"[-1.2459428676238107, -1.2384206554061852, -2.0559380821506936, 8.983499594947457, -1.3119420954723362]"
investing class with ideas i hadn't considered prior to taking the course.,3,"[-2.7445978054108924, -2.1471748319129653, -1.9928658643407118, 8.388107437290579, -2.1975129644338685]"
good insights and ways to avoid problems in building and importantly advertising your team,3,"[-2.6669117758056102, -2.2701732529984895, -2.550839799972402, 9.38646076608972, -2.182937545221845]"
Very much explanatory and easily understandable.,3,"[-2.638907739140959, -2.6306180195880864, -1.863364245956158, 8.460505283506302, -1.1299218027068947]"
"More coding exercises, as optional for example, would be nice. Otherwise good course and guide videos.",3,"[-2.1881498158679484, -1.7855219528057635, -1.7087806995660653, 8.80661705769159, -2.5126200556108076]"
"A very enjoyable introduction to proofs, number theory, and some real analysis.",3,"[-2.261721134996187, -2.068374669807226, -1.7015390485546116, 8.621397871538283, -1.6613774249123776]"
Wonderful course. Got to learn many things.,3,"[-1.4004237114206006, -1.0106875175156254, -2.6024345730805534, 8.24274214706366, -1.7030307622716587]"
"The metrics introduce is broad, but it helps you with the idea of how businesses function in this modern world. We were also introduced to theoretical business for which an attention to business metrics is important. It is good for those who have a technical quantitative background, but no business background.",3,"[-1.8805432841231402, -1.4867532112860198, -1.5034867304441881, 8.919536377601991, -1.1356326107888695]"
The assignment grader is not good enough,3,"[-1.1497278608017893, -1.8481152281236715, -2.959812264218863, 8.784002428942317, -1.215254631793541]"
"Great way to learn about subtleties of working with global teams around the world and excel in these environments. As well, the details and how to leverage the power of crow",3,"[-1.4774732698076865, -1.660411330958901, -1.266759372934987, 8.632177240326328, -2.621410965487949]"
"The Course was well suited for beginners and explained pretty useful concepts, but I think materials of week 3 need to be polished more.",3,"[-2.3257819242404922, -2.114788604684472, -1.8212758735169825, 8.790602184263687, -2.1670372289282467]"
"loved it,really helpful for my project",3,"[-2.6627414263349083, -2.991066208341169, -1.503754420770696, 9.608667465942187, -1.5680499055457542]"
pretty good and specific!,3,"[-1.3103905491027108, -2.2112149317866363, -2.251700312511772, 8.377105208255703, -1.182665785837271]"
"The course was great for the most part. The material was more challenging than previous courses in the specialization and really helped me pull everything together and understand everything a bit better. I will say that I felt there was a huge gap between what was taught in the Neo4j course and the Neo4j assignment in the Capstone. I'd learned a lot from the assignment, but it took me loads of time and their were parts I still don't really understand. There are also a some broken hyperlinks to previous course material. I'd also like to see better support for a paid service. There is no interaction from a Coursera employee or course instructor in the forums at all. It would be nice to have someone to clarify some instruction or material that may not be clear at times.",3,"[-1.9914232141484662, -2.581298907568903, -2.3150611459037203, 8.044698460602318, -1.5797009805917106]"
Dr Wentzlaff is an excellent instructor and explains the material very well. Homework and tests are well designed: the questions are fair and they help you further your understanding of the material.Only complaint is that some of the lecture video had out-of-sync audio which was distracting.Thank you Dr.Wentzlaff and staff!,3,"[-2.244673270936598, -2.5245670698256593, -1.4628898126262022, 8.799908071273192, -1.829201827963151]"
"Well Done!It was my first mooc in Chinese, content was interesting, and example were useful (I liked the exemples with the dow jones).As I tried to follow using Python 3.6, I had difficulties with GUI compatibility and some evolution in SciPy",3,"[-1.9047039411378959, -2.7660365148355224, -1.1130418069999408, 8.483649286608866, -2.0140912519565823]"
"This course was informative, light-hearted, and brief. Prof. Barbara Oakley shows enthusiasm and spirit, which livens up the material. Prof. Terrence Sejnowski is less fluid in front of the camera, but his scientific knowledge--the precise explanation of how Oakley's concepts work--is uncanny. I would love to see professors Oakley and Sejnowski produce an even more polished version of this course. I learned a lot and raced through the lectured thru sheer enjoyment.",3,"[-2.381480097735569, -2.642174284558087, -2.2473712854380117, 8.583360702332179, -1.94767767969759]"
Extremely innovative exercises and guidelines. Really opens one s brain to think creatively. The intructions for assignments need a bit more clarification.A worthy ue of hard earned money.Thanks Coursera,3,"[-2.0685498143780485, -1.6839187058927447, -1.2835117841869617, 8.431373188171834, -1.3969050635489992]"
Easy and complete,3,"[-1.4496844712301458, -2.913377985507654, -1.4913922165699465, 9.235516912767915, -2.9172550909941624]"
I love it!,3,"[-1.8400823731406282, -2.1748753584757834, -1.326401822931236, 9.59137281376433, -2.8371057925360414]"
"The material is explained really well, and there are many concepts that are introduced that it helps set a good foundation in OOP. The project is pre-built which is the only thing that I didn't enjoy a lot, I would have preferred starting everything from scratch as I think it would help cement the stuff learnt even more.",3,"[-1.723202354597172, -1.4725167559210985, -2.4346468884914527, 8.258063645403313, -1.313409685163157]"
Great course!Cons: too java oriented.,3,"[-1.5946688556665192, -1.3845651505504417, -1.342429825016725, 8.743419741927513, -2.7886916016778125]"
I think it is so useful for everyone who need to improve there productivity,3,"[-1.2800622809834123, -1.7163481041441107, -1.743572198559567, 9.609649755754724, -1.9865184135225282]"
Nice course that enhance my skills,3,"[-1.4620085665901135, -1.6568812299255427, -1.2498739737718085, 9.753877632955561, -1.8666116693318369]"
I enjoyed this course it was fast and easy to do my only complaint is that when you submit your final project it is a little complicated to send but other than that this course is excellent and I would recommend it to anyone who wanted to learn this skill as well.,3,"[-1.2976056092440065, -1.2770231013836038, -1.2992074317886508, 8.735049376044337, -2.4231190517641226]"
awesome this only world i have . i have learned great,3,"[-1.8595910660458226, -1.9680312633581503, -1.6657307074538645, 9.060971071878134, -1.6724351052592372]"
"Good science, great explanations, simple recipes with tips and advice. Strongly recommended to people with little/no cooking and/or science backgrounds - especially new university students and parents. However, I would not consider the professor (she is a doctor though) a skilled chef - while her recipes are great and simple, the techniques she uses are perhaps not the best, given that she is conducting a course that's nearly 20% cooking demonstrations. I would strongly suggest consulting a Jamie Oliver book/video, or Michael Smith to augment this course.TL'DR: Great science and explanations, good recipes, could have used better cooking techniques. Good for uni students/healthy eaters.",3,"[-1.0332666942621653, -1.3789586776209, -2.9054873820875144, 8.257256411294453, -1.5064317929790583]"
"A nice one indeed , felt good being challenged ...I will continue to study ,",3,"[-2.068411528393533, -1.7153071212306004, -1.6429648669575296, 9.85395009789153, -1.6115730515907458]"
"This course have improve my understanding on auditing, fraud investigation and others.",3,"[-2.92081568443575, -1.9275007874361236, -1.3706701544068964, 9.23798445246131, -1.2916682221981017]"
pretty good but very time consuming,3,"[-1.030515140618414, -1.498485757673056, -2.0863335326987675, 8.637295475628676, -1.0948779959186263]"
Punctuation overwights grammar in this course.,3,"[-2.670351562657305, -2.309522892187497, -2.9716898763036457, 9.992271882348186, -2.7408528019823795]"
"The course content covers a lot of topics related to practical cost estimation and cost control and the presenters did a good job in relating theory to real life experience examples and they were very engaging.The downside was with the test and quiz questions, there where several errors to what the questions asked in relation to what the actual answers where intended. All the quiz/test section needs an entire overhauled and a detailed reviewed should be undertaking to correct all the questions in relation to the provided answers.",3,"[-1.089263182313585, -2.6636054237251408, -1.8602232470781845, 9.47991023313853, -2.7489021352921004]"
I like the course.,3,"[-1.0816568880274597, -1.1864908526630045, -1.2956073095365337, 9.64753214719802, -2.893349101975196]"
I appreciate the video vignettes and e-enactments as part of the instruction. Many are tongue-in-cheek (on purpose) and enliven the learning process.,3,"[-1.8111643271586726, -2.3791807626669863, -2.622038156651678, 8.315970167801474, -1.1342236751949217]"
"Great course, but I think It could be more vivid like its predecessor",3,"[-2.3607765553123174, -1.37006201144625, -1.631725717324799, 9.217264348539917, -1.8763930846866541]"
"This course was very knowledgeable but it didn't hads anything to use in practice, no coding and only theory. However it was very good.",3,"[-1.9486824032648085, -2.2666146417406354, -1.8181004697251746, 8.718142164614354, -2.3310408673072387]"
Very good in setting up for the next courses. I would like to see more on Git though because I could have definitely understood it a bit better,3,"[-2.262960278082459, -2.432176001114532, -1.725425061312639, 9.666564892956846, -2.1112708392289052]"
well-defined process overview,3,"[-1.0451521323016801, -2.303913634107859, -2.8811378253179156, 8.319066370613786, -2.9193391308801475]"
"I did learn a lot from this course, i know where to find the resource to solve my questions.",3,"[-2.047912014005874, -2.052010519666459, -2.1991333157685604, 9.510729557923707, -2.763476567132246]"
Good one :),3,"[-1.9763633791272537, -2.5670235851406704, -2.9912556910841337, 8.579772058285688, -1.836898743418718]"
"This was the most helpful online course that I have ever participated in and I'd like to say that I'm honored and really happy about the new theory, which I have learned throughout the lessons.I really like the fact that you don't have peer assessed assignments, because I find them very time consuming and not helpful. Also every lesson was really well structured and easy to understand. The fact that almost each of them was shot during a real class is another plus for me, because when I have attended other courses most of the tutors just read and you can see their eyes moving while they are doing it and it really destroys my concentration.Something which I would like was to have more part of the book maybe. If you are afraid that a student might afterwards upload it in some torrent site you can build some platform where one wouldn't be able to download but only to read a certain document. I would have liked to receive the whole book like that and more written files.",3,"[-2.857532474247559, -2.223912261407013, -1.7460080357789702, 8.922778312731847, -1.4290446902610008]"
Good chance for learners to indulge more practically than just theoretical work.,3,"[-1.6445027670322088, -2.510606923254152, -2.718115587654453, 9.952288751226774, -1.2664361147838143]"
is good for person who do not have a knowledge about finances,3,"[-2.9979050987563873, -1.5561728861480981, -2.0141064980501397, 9.036765876025362, -1.6646803342241643]"
"The Broad Fundamental Basics that everyone should know. The course was effective in convening the must know-hows and how to adequately implement them. I was expecting the course to be slightly more challenging, however I already have legal know how, so apart from that, its a worth while investment in ones life that can be applied in and for any organisation.",3,"[-2.7616905697147485, -1.5310980313324456, -2.3208079788788103, 8.499082112644741, -2.737498979292572]"
"This course offers very useful tools and topics that would lead you to improve your time management and at the same time introduce you to a more productive work environment.It is a bit short and I think that it could go deeper on its content, offering other tools in time tracking and visualization.I definitely recommend this course.",3,"[-1.1958195790565964, -1.6871894267237664, -2.6121965285991844, 8.83690560615246, -2.67854043517261]"
I finished the course and I think the course is a great first view of what engineering mechanics can offer to the students at the university. I am a mechanical engineer newly graduated at UFRGS and the course was a great experience to recall some of the content learned at the university.,3,"[-1.0404210611377844, -2.119405243380208, -2.4013785447296137, 9.416346769403305, -2.3902906251134977]"
Overall good class--instructor is lively and engaging,3,"[-1.011318432769591, -2.9778521408638055, -1.0408352458870613, 8.936664366678636, -2.4767950949794173]"
"Great course delivery and loved the extra videos, however as an experienced java developer I found the course too basic.",3,"[-1.5983067204771408, -2.7324819808291227, -2.9251773512024926, 9.588982471922305, -1.4128318627741394]"
Would've liked more on the truth table of the conditional.,3,"[-1.1479994884602858, -2.3539344240391085, -1.3753504115055697, 8.388019496592584, -1.0672082063059392]"
"The course was great, it was really interesting and fun. But the final exam was somewhat lackluster, writing it was not even close to enjoyable",3,"[-2.8480301789246165, -1.8770303915099613, -2.4223648511833895, 9.958735656407363, -2.0708660481014154]"
Very informative lecture and Brian explained concepts pretty well. Thanks..,3,"[-2.0520088948977433, -1.266824986455837, -2.225228878298121, 9.468129315507044, -1.5035181597341298]"
"Great course! I wish I could take a regular semester class, but good job with the amount of material included within this class. I'm looking forward to learning more from this specialty.",3,"[-2.680261140239701, -1.0599411241063301, -2.545467111638474, 9.848505216979925, -2.503746456782639]"
Excellent intro to python. I learned the basics and I believe that future classes can enhance my execution of Python for data science.,3,"[-1.0655403680338091, -1.8640021577127788, -1.9261870128433005, 8.23812221563807, -1.598046670394832]"
loved most of the information. totally loved the recipes and really hope that my grandchildren will,3,"[-2.08234051880069, -1.1016656303283527, -2.5402180940921797, 8.194152171079644, -2.087519495711329]"
"There could have been more content and the course been more challenging, otherwise loved it!",3,"[-2.7370242196474655, -2.422255453603687, -2.1820799025505173, 8.145584255831036, -1.5548385111031975]"
"the cousre is wonderful and practical. However, would be more practical as soon as you provide a list of tool that are popular for marketer in digital planning either in a template form or in a case study.",3,"[-2.1126049382632504, -1.570068002768164, -2.135044461336448, 9.210086539950149, -1.9906527015714108]"
"A challenging introduction, goes fast but gives you what you need to get through. I learned a lot.",3,"[-1.2725903116617499, -1.7012715479624714, -1.2450802870376416, 8.779810549187228, -1.0207548683897385]"
Interesting and well presented. I enjoyed it very much!,3,"[-2.564361863850788, -2.494170920096339, -2.043980045028807, 9.32546755505529, -2.6523728467135124]"
"Great course, well-constructed and very informative.",3,"[-1.1076664881835325, -2.204682546570864, -2.4877187965624303, 8.185547544419139, -1.9306195059674427]"
"Short, but pretty good; very clear and concise lessons, understandable for beginners or intermediate learners.",3,"[-2.2135462089181863, -2.297309489629466, -2.5677563136785797, 8.876895388234532, -2.926174464832295]"
very helpful!,3,"[-1.961274127099051, -2.1166940964662158, -1.7741596397911266, 8.631110938682047, -1.6976729582357508]"
Great for learning python basics,3,"[-2.6662112116030734, -1.3654961033478323, -2.103302059188223, 9.668757261877463, -2.887328198761127]"
Excellent - but I wish that the course had tougher assignments to really push me to practice on the topic - although I admit this is hard to grade.,3,"[-1.0224079481222286, -1.345225698895911, -1.3614130879571487, 9.530865967370055, -1.7724758091453083]"
"I strongly recommend this course, it is very well explained. very engaging.",3,"[-1.0526720410620327, -2.5283876550918585, -1.7965188899517115, 8.713172944362338, -2.5225092292003644]"
"I would add some ""flexgrid"" to the course, aside bootstrap.",3,"[-2.1148431005393755, -1.5210737095817723, -1.1997467152077421, 8.237255812699646, -1.1231048350234893]"
"Lots of great reference information available in this course that is constantly being updated. The course forces you to finish your project so at the end of the course you have something done which is a 16 panel comic. Doing a cover for your small comic book is optional.It was fun to do for me. I'd give it 4.5 stars if it would allow such scoring. My only complaint is that the course seemed rushed and too short for all that you need to cover and create in some weeks.I still would not hesitate to recommend this course because it is complete. All that is necessary is some very basic supplies. Photoshop may be needed to complete the final week, but I worked around that issue as I think some others in the course may have done as well.",3,"[-1.0715191290124382, -2.4204203767979404, -2.0055808177707446, 8.941672049212123, -1.5680067303546465]"
This was a very useful course in the specialization.,3,"[-1.1909874401928418, -1.317943122761715, -2.6717037007336013, 8.296967944459773, -2.8087496517467585]"
"Simple and useful ideas and practices. helps you to understand why your learning has NOT always been successful in the past, and provides excellent pointers on how to learn and retain what you have learnt.",3,"[-1.8875398691541454, -2.376033400030005, -2.3607985983869995, 8.481567068095828, -2.976600943813561]"
more or lesss... :( I don't want to pay for pass my quiz,3,"[-2.1796643529417152, -2.588473395063289, -2.512193107563561, 8.114300438743737, -1.766938380595523]"
"Gives a great foundational overview of what Data Science is, as well as getting your technical environment set up for the future classes in the Data Science Specialization path.",3,"[-1.679287802388196, -2.1984803806809143, -1.2924961365052183, 8.551469121919443, -2.107532278041048]"
Great course. The videos and the reading are very well done.,4,"[-2.409017369603164, -2.392329785100954, -1.3377338599521555, -2.925698006273121, 8.154263585363195]"
It is a good class!,4,"[-2.0349229722180993, -2.224198316728778, -2.688706165527807, -1.332814414619001, 9.919391985639747]"
I strongly recommend taking this course! Very informative.,4,"[-2.160259291503529, -2.5975789259219093, -2.7062445087069302, -1.6355546253316697, 9.643165221004018]"
"I loved how the courses assumes no previous knowledge, and allows for a slow build of coding know how. I especially enjoyed the examples that I could code along with in IDLE. I don't pretend to understand coding after this course, however think that it is a could foundation for f",4,"[-1.9043159885982202, -1.2738234446039103, -2.959579635497491, -1.4825947835739968, 9.542304918238965]"
This course is excellent. I learned English in school but forget it over time. I found this course an excellent source to revise my English writing skills.,4,"[-1.4176045615503898, -2.641742648528262, -1.0775168655445675, -2.173970701322098, 9.884091090254646]"
This course was very important for my work. I learned so much and I want to say thanks to the professors.,4,"[-2.9880030040744936, -2.1922104388223342, -1.6794058521794064, -1.836549389118026, 9.808847176389621]"
Great intro to python.,4,"[-2.9758859386209426, -1.3768220741256143, -2.983647634546546, -1.7143550270344863, 8.112618829827204]"
Great explanations and very good assignments.,4,"[-1.0986210974258213, -2.6558389781834664, -2.7457538292279136, -1.4200905138873021, 8.216942615866463]"
Very informative course.,4,"[-2.416714713764242, -1.4825092982531607, -2.2338216181574797, -1.9053913084173828, 8.524406496229256]"
"I learned much about Machine Learning, however it's not enough for applications, so I'd like to learn more.",4,"[-1.4973078418557186, -1.6707919914995135, -2.4005333156281368, -1.6794554075998385, 8.377066023017925]"
"Excellent, I've learned new ways to be a leader and how to manage change in business.",4,"[-2.511104272988131, -2.5026836820913254, -2.538425160912589, -1.125144042816411, 8.008682964119807]"
Excellent course that helps you set the foundation for the data science domain.,4,"[-2.544648461702903, -2.427272910329421, -2.9868442130016417, -2.8413388293189388, 8.252536504466955]"
Amazing course - very deep and at the same time very general picture of our big history. Thank you very much for this great course,4,"[-1.7049690934285566, -2.604723876664531, -1.6046713286809087, -1.86829400291743, 9.357955814997865]"
A great introduction to Project Management. Clear and concise.,4,"[-1.0664354550759088, -1.5245330745497825, -2.2983853018254186, -2.530317875806149, 8.277333609008805]"
An excellent and very well structured course that can significantly improve your improvisation skills. Highly recommended.,4,"[-1.8475712402908846, -2.7548154066137354, -2.0160798189724947, -2.048236094398216, 9.293827839526726]"
"Very well made course. The lecture are fun and not boring at all!It's a very good introduction, and the main takeaway is that you'll learn why and how to negotiate fair.For a beginner in negotiation, this course lays a very good foundation, and opens the eyes, broadens the view on what negociation really is meant to be.",4,"[-2.9285106548336337, -2.459119976759509, -2.7745596702941127, -1.2120152700205487, 8.450043028160493]"
worth your time and effort. some mathematical background required but professor Larry makes it very easy to understand the intuition behind the fo,4,"[-2.289433831246945, -2.4089890960951506, -1.4687151721092608, -1.589416191910849, 8.853497144738588]"
Absolutely wonderful. I learned a huge amount and Giacomo was a very friendly and helpful teacher.,4,"[-2.037636692374319, -1.6771683812525315, -2.904971277561235, -2.640312601320651, 9.059296692215293]"
"Really debating between 5 and 3:5 for awesome material and great instructors on the videos3 for lack of slides on all the courses of the series and lack of TAs. All the other courses I've taken on Coursera and other platforms always had tremendous TA assistance, not here! Here there is a good student community as usually, but no feedback from professors and no TAs assigned. This is really a big miss.UPDATE: Thanks to the team dedication!Now slides are added to this course and Influencing people! 5 star course.",4,"[-1.2062439879402698, -1.7007272316929303, -2.787398589199383, -1.9878201618822469, 8.388705417883257]"
great course,4,"[-1.441746932182225, -2.3794671177718136, -2.683011007621006, -2.032763901676497, 8.825563728635753]"
"Great course, interesting and challenging!",4,"[-2.1554508292564596, -2.6998884952971993, -2.0732575500723947, -2.0440486087290566, 8.011637185349215]"
Good course to familiarize yourself with cancer biology.,4,"[-2.2068753540280346, -2.4835092201241347, -1.901214287921002, -1.048488833649124, 8.074441503260374]"
Great introduction to Python and programming. Very accessible for everybody.,4,"[-1.62844197017549, -1.8043903846920128, -2.8541278784226884, -2.607343471748945, 9.691979352041006]"
Simple and Great! Thank you!,4,"[-2.927218976613137, -1.341376752691389, -2.8333803177456174, -1.7413458240204143, 9.608213014119915]"
"Dr. Everly's lectures are the best in Coursera so far, in my opinion. PFA is a course that will help millions in those first moments in despair, distress or panic around the world. I strongly recommend it.",4,"[-2.8468954486903866, -1.701524741390745, -2.5117805748994106, -2.4760506135217604, 8.539470543536437]"
such a great class. The class aim to give beginners a really nice and easy start so the students who are new to programming will not be intimated or frustrated. The professor is very funny and knowledgeable and make the whole class great fun. I really enjoyed the class and ready to finish the class and move on to the 2nd Python serie class.,4,"[-2.5247540102658723, -1.633449493598187, -2.5181762536079253, -2.2509491738598015, 9.442058115887809]"
"I have enjoyed Learning this course, its very informative and I will recommend this course, the tutor is very informative.",4,"[-1.5357605381705348, -2.9038180466601515, -2.0599562112411296, -2.430961920287696, 8.962224179240573]"
This is my first Coursera course.. The designer makes the course easy to follow and fun to learn. Thanks Dr. Chuck for a great job.,4,"[-1.7693644511796904, -1.2896988839744168, -2.705485426608271, -1.3718778671839693, 9.775437914213398]"
"Excellent! Professor has a deep knowledge in this course, and more importantly he presents the lecture in a well organized way and with nice examples.",4,"[-2.514907897745383, -1.5432529297782354, -2.8303514657423334, -1.7744918784893038, 8.191285941544265]"
we will finish all this course,4,"[-2.9150035160776926, -2.535660972726481, -1.781491632774825, -1.080106498940358, 8.988402967260393]"
Really great! I wish I had spare cash for the certificate version,4,"[-2.6185249801032544, -1.1527320420200808, -2.5459251014731263, -1.9671756149463757, 8.60905575706941]"
Super useful techniques for improving your learning skills.,4,"[-2.7108448613678315, -1.9037187648978546, -2.966133168274947, -1.0042015935988398, 9.193242594265854]"
Practical and interesting!,4,"[-2.7818882864377463, -1.3572912683157348, -1.0140812581359466, -2.030729982020377, 9.015801655220269]"
great course,4,"[-2.537808887273374, -2.950944338220305, -2.6744233665092443, -1.3682323446721567, 8.062413515185494]"
Great course to learn and understand python!,4,"[-1.1774482441584773, -1.739198837148366, -2.2607259006978313, -2.8161403024364717, 9.554688576872648]"
Really great introduction to data structures. Excited for the follow on course,4,"[-1.0097344167189293, -2.403071762236822, -2.529748231522211, -2.836806756882708, 9.701958857348489]"
Great course!! Easy to understand and learn a lot from it!,4,"[-2.6699521170422464, -1.8177867137931814, -2.2933926550907433, -2.076182799746661, 9.148729632874742]"
"Excellent teachers, course and specialization.",4,"[-2.507970621279557, -1.0939672342430153, -2.559301433513502, -1.7001286853200464, 8.836568016073834]"
"If you are surrounded by music, live, breath and love the music business; this course is for you. I write my own material and work with all my music responsibilities and this course helped a lot with the different aspects of music and what goes behind the scenes and beyond the artist. This course clarify lots of questions I had regarding the business side of music. Prof. Kellogg speaks about all the little terms and big words use in the business and breaks them down in small bite of knowledge that become easy to comprehend. Thanks, Berklee College of Music and Coursera for this great course.",4,"[-1.3194702388973032, -1.3063093821842564, -2.9882341799842793, -1.279181980667502, 8.43525838031642]"
Best Course for Machine Learning,4,"[-1.2005828168862216, -1.2717300757457828, -2.874865749124171, -2.9017559564518907, 9.373886367076684]"
Great nutshell info about all you need to know in most common wireless networks !,4,"[-2.7298129589590645, -1.8897968303542714, -2.6274042042090144, -1.0800538616253632, 9.025859196774002]"
"It was a very fun and insightful course, would recommend to anyone looking to improve their learning effectiveness",4,"[-1.2552927717413218, -2.049771786975628, -2.7135448741216486, -1.1290612662998598, 8.09455620014723]"
thank you,4,"[-1.7777883713932052, -1.2781028969529062, -2.023636644069514, -2.1307008571979535, 8.73224879838032]"
Excellent! This course provides a comprehensive overview of the subject matter that is as valuable as it is engaging.,4,"[-2.501615492472586, -1.2889699215617905, -2.703774887176111, -1.0670616534240758, 8.971140545010602]"
Very informational.,4,"[-1.7185975509659739, -1.5881913446509461, -1.302475005406627, -1.4982381636196984, 8.89226598371011]"
Very good class,4,"[-2.271209000199532, -2.8692229099673927, -1.8672647537233853, -1.120695831214746, 8.54256023598097]"
Fantastic teacher!,4,"[-1.4220088488816305, -1.2674758186612534, -1.4204928726228843, -2.676988827504445, 8.893304958416852]"
Very good course!,4,"[-1.543989659142939, -1.8473758637648772, -1.6271546270945065, -1.7302968656933646, 9.994536066494181]"
the way it should be.,4,"[-2.668274972256623, -2.6642700244792756, -1.8238249137975027, -1.7479755968004835, 8.582093244315818]"
"The teacher is very comprehensive and very serious. I was starting to learn Java, thanks.",4,"[-2.402277999503955, -2.588168987623064, -1.574678052534282, -1.0949560078925047, 8.610924576227553]"
"I so much enjoyed this java tutorial class. The design of each clip/module is very humane and best for the learning from scratch. I have finished this class and the one after it (array list one). I feel very confident about learning Java language and I am heading for the next one (software design principal). I plan to finish all of the 5 courses and then buy the certificate so I will be sure I am not waste my tuition. I am leaving the 1st class (CSS, html) for the last one before capstone because it seems not so relevant to SDE training but more frontend/UI.",4,"[-1.155431631870063, -1.8691178747549273, -1.5583113370954487, -1.826568071637397, 8.533616172662612]"
Perfect course to learn Machine Learning.,4,"[-1.299633161682451, -1.1552275417493205, -2.495484878543995, -1.5773716149567962, 8.91018137476205]"
Great course with so many useful contents...,4,"[-1.3935376846225904, -2.752187001309974, -1.572759484616345, -1.5032052050876903, 8.102702653135404]"
Awesome Course i ever had about the topic.,4,"[-2.8918476033046217, -1.4803888124868874, -2.8119668950251016, -1.2523107440542696, 8.001895348966896]"
"First of all, I would like to express my gratefulness to Coursera who presenting this excellent platform for those who is interested in ongoing lifetime education and hardworking and contributions to bring all the greatest courses from top universities around the world.Second, I thank you Prof Brian and Christopher for all your time, work especially your knowledge that you brought and shared within these videos. I truly appreciate and like the way you teaching and delivering the professional knowledge.To me, as a student who's just started stepping in accounting field, I found that accounting classes is so much interesting done by you, and it is a pure enjoyment as I learnt all the key knowledge. On there other hand, the courses gave me a general clear picture of how important and critical the accounting is in daily business management.I will continue study accounting as I pursue my professional goals and career path.",4,"[-1.325639346904504, -2.005339695026375, -2.793435824699079, -1.5204630937069683, 9.425884509795582]"
very helpful!,4,"[-2.1553689784077337, -1.3539319600360373, -2.4760872413477855, -1.9566085616349493, 9.970723166666493]"
This course was amazing! The professor did a great job explaining the topics and took the time to explain how each algorithm worked. I was able to go directly from each lesson and program the algorithms from scratch. I highly recommend this class to anybody wanting to learn about machine learning techniques!,4,"[-2.3595850458479686, -2.7672072271388775, -2.7524630644725043, -2.855375216932531, 8.480541014783789]"
very good course.Thanks,4,"[-1.1893112501943999, -1.2140058493577677, -2.396784348960133, -1.72972773143828, 9.076745937048333]"
In my case I listened to all courses as a refresher of things that I learned in college about 25 years ago. It felt great to solve problems that I have not had a chance to do for a long time. I relived my college days in the process I gained a new insight that I can use in my current job as a EE.,4,"[-2.279338238650782, -2.7976147629996904, -2.006156485969869, -1.486453289202381, 9.845612154131082]"
Good forum to learn a lot of fundamentals on Arc GIS,4,"[-2.414691815546671, -2.397861184282164, -1.123405568739436, -2.5597636891740687, 8.57118014458881]"
